representation,split_file,scheme,holdout_group,budget,seed,n_train_used,C_selected,inner_cv_folds_used,cv_selection_cells,n_dims_selected,seconds,pooled_macro_f1,pooled_macro_f1_all_test_classes,dataset,n_datasets_in_run,n_test,n_classes_learnable,n_classes_test_only,macro_f1,macro_f1_all_test_classes,accuracy
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,10,4,140,100.0,5,140,768,2.92,0.7537112676188882,0.7537112676188882,BRCA_GSE161529,13,6000,10,0,0.7330957905498969,0.7330957905498969,0.7231666666666666
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,10,4,140,100.0,5,140,768,2.92,0.7537112676188882,0.7537112676188882,BRCA_GSE176078,13,6000,9,0,0.7196055217858481,0.7196055217858481,0.711
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,10,4,140,100.0,5,140,768,2.92,0.7537112676188882,0.7537112676188882,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.650880555431546,0.650880555431546,0.5219842164599775
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,10,4,140,100.0,5,140,768,2.92,0.7537112676188882,0.7537112676188882,CRC_GSE108989,13,2184,3,0,0.6567773854239204,0.6567773854239204,0.6575091575091575
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,10,4,140,100.0,5,140,768,2.92,0.7537112676188882,0.7537112676188882,CRC_GSE146771_10X,13,6000,7,0,0.8230380354162279,0.8230380354162279,0.8838333333333334
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,10,4,140,100.0,5,140,768,2.92,0.7537112676188882,0.7537112676188882,HNSC_GSE103322,13,1176,8,0,0.6365645079239516,0.6365645079239516,0.7329931972789115
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,10,4,140,100.0,5,140,768,2.92,0.7537112676188882,0.7537112676188882,LIHC_GSE140228_10X,13,5999,9,0,0.7580222134284428,0.7580222134284428,0.7649608268044674
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,10,4,140,100.0,5,140,768,2.92,0.7537112676188882,0.7537112676188882,LIHC_GSE98638,13,960,3,0,0.6372916673525881,0.6372916673525881,0.64375
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,10,4,140,100.0,5,140,768,2.92,0.7537112676188882,0.7537112676188882,NSCLC_GSE127465,13,6000,12,0,0.8194878280952418,0.8194878280952418,0.8273333333333334
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,10,4,140,100.0,5,140,768,2.92,0.7537112676188882,0.7537112676188882,NSCLC_GSE131907,13,6007,10,0,0.6833376274257668,0.6833376274257668,0.6585650074912602
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,10,4,140,100.0,5,140,768,2.92,0.7537112676188882,0.7537112676188882,PAAD_GSE111672,13,453,7,0,0.7714721732442611,0.7714721732442611,0.8587196467991169
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,10,4,140,100.0,5,140,768,2.92,0.7537112676188882,0.7537112676188882,PAAD_GSE154778,13,2989,6,0,0.6254794426504101,0.6254794426504101,0.8159919705587153
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,10,4,140,100.0,5,140,768,2.92,0.7537112676188882,0.7537112676188882,STAD_GSE134520,13,1308,6,0,0.5959783166091729,0.5959783166091729,0.6529051987767585
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,0,350,0.1,5,350,768,4.53,0.7925891207304085,0.7925891207304085,BRCA_GSE161529,13,6000,10,0,0.75030715906869,0.75030715906869,0.743
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,0,350,0.1,5,350,768,4.53,0.7925891207304085,0.7925891207304085,BRCA_GSE176078,13,6000,9,0,0.733098091225881,0.733098091225881,0.709
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,0,350,0.1,5,350,768,4.53,0.7925891207304085,0.7925891207304085,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7451162307805028,0.7451162307805028,0.6324689966178129
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,0,350,0.1,5,350,768,4.53,0.7925891207304085,0.7925891207304085,CRC_GSE108989,13,2184,3,0,0.8583044272955581,0.8583044272955581,0.8626373626373627
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,0,350,0.1,5,350,768,4.53,0.7925891207304085,0.7925891207304085,CRC_GSE146771_10X,13,6000,7,0,0.8964046396660909,0.8964046396660909,0.8945
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,0,350,0.1,5,350,768,4.53,0.7925891207304085,0.7925891207304085,HNSC_GSE103322,13,1176,8,0,0.6873204675029296,0.6873204675029296,0.7321428571428571
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,0,350,0.1,5,350,768,4.53,0.7925891207304085,0.7925891207304085,LIHC_GSE140228_10X,13,5999,9,0,0.7617846577507998,0.7617846577507998,0.7737956326054343
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,0,350,0.1,5,350,768,4.53,0.7925891207304085,0.7925891207304085,LIHC_GSE98638,13,960,3,0,0.824049927815023,0.824049927815023,0.815625
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,0,350,0.1,5,350,768,4.53,0.7925891207304085,0.7925891207304085,NSCLC_GSE127465,13,6000,12,0,0.8414804305110519,0.8414804305110519,0.8576666666666667
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,0,350,0.1,5,350,768,4.53,0.7925891207304085,0.7925891207304085,NSCLC_GSE131907,13,6007,10,0,0.7206027320902089,0.7206027320902089,0.6903612452139171
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,0,350,0.1,5,350,768,4.53,0.7925891207304085,0.7925891207304085,PAAD_GSE111672,13,453,7,0,0.7975772127032632,0.7975772127032632,0.8741721854304636
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,0,350,0.1,5,350,768,4.53,0.7925891207304085,0.7925891207304085,PAAD_GSE154778,13,2989,6,0,0.5946389818459855,0.5946389818459855,0.8307126129140181
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,0,350,0.1,5,350,768,4.53,0.7925891207304085,0.7925891207304085,STAD_GSE134520,13,1308,6,0,0.7202307177610643,0.7202307177610643,0.7262996941896025
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,1,350,0.01,5,350,768,4.48,0.7723246825075069,0.7723246825075069,BRCA_GSE161529,13,6000,10,0,0.7023386597362843,0.7023386597362843,0.7241666666666666
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,1,350,0.01,5,350,768,4.48,0.7723246825075069,0.7723246825075069,BRCA_GSE176078,13,6000,9,0,0.7149696905856209,0.7149696905856209,0.6893333333333334
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,1,350,0.01,5,350,768,4.48,0.7723246825075069,0.7723246825075069,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7749443253935262,0.7749443253935262,0.6662908680947013
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,1,350,0.01,5,350,768,4.48,0.7723246825075069,0.7723246825075069,CRC_GSE108989,13,2184,3,0,0.762566245144861,0.762566245144861,0.7673992673992674
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,1,350,0.01,5,350,768,4.48,0.7723246825075069,0.7723246825075069,CRC_GSE146771_10X,13,6000,7,0,0.8768678606301383,0.8768678606301383,0.891
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,1,350,0.01,5,350,768,4.48,0.7723246825075069,0.7723246825075069,HNSC_GSE103322,13,1176,8,0,0.625689693676741,0.625689693676741,0.7780612244897959
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,1,350,0.01,5,350,768,4.48,0.7723246825075069,0.7723246825075069,LIHC_GSE140228_10X,13,5999,9,0,0.7865862659095578,0.7865862659095578,0.7952992165360894
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,1,350,0.01,5,350,768,4.48,0.7723246825075069,0.7723246825075069,LIHC_GSE98638,13,960,3,0,0.7551338275546846,0.7551338275546846,0.7510416666666667
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,1,350,0.01,5,350,768,4.48,0.7723246825075069,0.7723246825075069,NSCLC_GSE127465,13,6000,12,0,0.818064769767772,0.818064769767772,0.8203333333333334
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,1,350,0.01,5,350,768,4.48,0.7723246825075069,0.7723246825075069,NSCLC_GSE131907,13,6007,10,0,0.7182654548870133,0.7182654548870133,0.6900283003162977
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,1,350,0.01,5,350,768,4.48,0.7723246825075069,0.7723246825075069,PAAD_GSE111672,13,453,7,0,0.7488552786068313,0.7488552786068313,0.8830022075055187
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,1,350,0.01,5,350,768,4.48,0.7723246825075069,0.7723246825075069,PAAD_GSE154778,13,2989,6,0,0.6468395570524984,0.6468395570524984,0.827367012378722
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,1,350,0.01,5,350,768,4.48,0.7723246825075069,0.7723246825075069,STAD_GSE134520,13,1308,6,0,0.5903044987118806,0.5903044987118806,0.6414373088685015
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,2,350,0.01,5,350,768,4.33,0.7955421154156888,0.7955421154156888,BRCA_GSE161529,13,6000,10,0,0.7543609185110136,0.7543609185110136,0.7686666666666667
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,2,350,0.01,5,350,768,4.33,0.7955421154156888,0.7955421154156888,BRCA_GSE176078,13,6000,9,0,0.7455977280157525,0.7455977280157525,0.7256666666666667
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,2,350,0.01,5,350,768,4.33,0.7955421154156888,0.7955421154156888,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7332039374759324,0.7332039374759324,0.5817361894024803
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,2,350,0.01,5,350,768,4.33,0.7955421154156888,0.7955421154156888,CRC_GSE108989,13,2184,3,0,0.7737487507556646,0.7737487507556646,0.7866300366300366
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,2,350,0.01,5,350,768,4.33,0.7955421154156888,0.7955421154156888,CRC_GSE146771_10X,13,6000,7,0,0.9215934277415669,0.9215934277415669,0.9341666666666667
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,2,350,0.01,5,350,768,4.33,0.7955421154156888,0.7955421154156888,HNSC_GSE103322,13,1176,8,0,0.6780684427979673,0.6780684427979673,0.8384353741496599
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,2,350,0.01,5,350,768,4.33,0.7955421154156888,0.7955421154156888,LIHC_GSE140228_10X,13,5999,9,0,0.8308231989078002,0.8308231989078002,0.8458076346057676
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,2,350,0.01,5,350,768,4.33,0.7955421154156888,0.7955421154156888,LIHC_GSE98638,13,960,3,0,0.7597322483501916,0.7597322483501916,0.753125
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,2,350,0.01,5,350,768,4.33,0.7955421154156888,0.7955421154156888,NSCLC_GSE127465,13,6000,12,0,0.8472123414567961,0.8472123414567961,0.8495
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,2,350,0.01,5,350,768,4.33,0.7955421154156888,0.7955421154156888,NSCLC_GSE131907,13,6007,10,0,0.7520316693127248,0.7520316693127248,0.7189945064091893
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,2,350,0.01,5,350,768,4.33,0.7955421154156888,0.7955421154156888,PAAD_GSE111672,13,453,7,0,0.6876329654297831,0.6876329654297831,0.5518763796909493
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,2,350,0.01,5,350,768,4.33,0.7955421154156888,0.7955421154156888,PAAD_GSE154778,13,2989,6,0,0.6231329457537064,0.6231329457537064,0.7979257276681164
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,2,350,0.01,5,350,768,4.33,0.7955421154156888,0.7955421154156888,STAD_GSE134520,13,1308,6,0,0.6410104849660757,0.6410104849660757,0.7003058103975535
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,3,350,0.01,5,350,768,4.17,0.797219175186561,0.797219175186561,BRCA_GSE161529,13,6000,10,0,0.7483427326583987,0.7483427326583987,0.7438333333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,3,350,0.01,5,350,768,4.17,0.797219175186561,0.797219175186561,BRCA_GSE176078,13,6000,9,0,0.7546383124323894,0.7546383124323894,0.732
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,3,350,0.01,5,350,768,4.17,0.797219175186561,0.797219175186561,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7180346164875744,0.7180346164875744,0.5862457722660653
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,3,350,0.01,5,350,768,4.17,0.797219175186561,0.797219175186561,CRC_GSE108989,13,2184,3,0,0.8052662309264321,0.8052662309264321,0.8058608058608059
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,3,350,0.01,5,350,768,4.17,0.797219175186561,0.797219175186561,CRC_GSE146771_10X,13,6000,7,0,0.9144588106159766,0.9144588106159766,0.9126666666666666
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,3,350,0.01,5,350,768,4.17,0.797219175186561,0.797219175186561,HNSC_GSE103322,13,1176,8,0,0.6496988323584652,0.6496988323584652,0.6607142857142857
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,3,350,0.01,5,350,768,4.17,0.797219175186561,0.797219175186561,LIHC_GSE140228_10X,13,5999,9,0,0.8262646129540775,0.8262646129540775,0.8459743290548425
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,3,350,0.01,5,350,768,4.17,0.797219175186561,0.797219175186561,LIHC_GSE98638,13,960,3,0,0.7682677708764665,0.7682677708764665,0.7645833333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,3,350,0.01,5,350,768,4.17,0.797219175186561,0.797219175186561,NSCLC_GSE127465,13,6000,12,0,0.8473007159254337,0.8473007159254337,0.869
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,3,350,0.01,5,350,768,4.17,0.797219175186561,0.797219175186561,NSCLC_GSE131907,13,6007,10,0,0.7121352961072834,0.7121352961072834,0.6886965207258199
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,3,350,0.01,5,350,768,4.17,0.797219175186561,0.797219175186561,PAAD_GSE111672,13,453,7,0,0.7532309575852313,0.7532309575852313,0.8388520971302428
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,3,350,0.01,5,350,768,4.17,0.797219175186561,0.797219175186561,PAAD_GSE154778,13,2989,6,0,0.6035080851872333,0.6035080851872333,0.833389093342255
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,3,350,0.01,5,350,768,4.17,0.797219175186561,0.797219175186561,STAD_GSE134520,13,1308,6,0,0.602221291352919,0.602221291352919,0.6100917431192661
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,4,350,0.01,5,350,768,3.66,0.7885592610534351,0.7885592610534351,BRCA_GSE161529,13,6000,10,0,0.7679535613794755,0.7679535613794755,0.7676666666666667
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,4,350,0.01,5,350,768,3.66,0.7885592610534351,0.7885592610534351,BRCA_GSE176078,13,6000,9,0,0.7181343458931817,0.7181343458931817,0.6943333333333334
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,4,350,0.01,5,350,768,3.66,0.7885592610534351,0.7885592610534351,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7294481521691718,0.7294481521691718,0.5896279594137542
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,4,350,0.01,5,350,768,3.66,0.7885592610534351,0.7885592610534351,CRC_GSE108989,13,2184,3,0,0.8599049623609534,0.8599049623609534,0.8685897435897436
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,4,350,0.01,5,350,768,3.66,0.7885592610534351,0.7885592610534351,CRC_GSE146771_10X,13,6000,7,0,0.914756685741852,0.914756685741852,0.9113333333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,4,350,0.01,5,350,768,3.66,0.7885592610534351,0.7885592610534351,HNSC_GSE103322,13,1176,8,0,0.6330322554236534,0.6330322554236534,0.6215986394557823
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,4,350,0.01,5,350,768,3.66,0.7885592610534351,0.7885592610534351,LIHC_GSE140228_10X,13,5999,9,0,0.8059567312919083,0.8059567312919083,0.8154692448741457
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,4,350,0.01,5,350,768,3.66,0.7885592610534351,0.7885592610534351,LIHC_GSE98638,13,960,3,0,0.8165283453399614,0.8165283453399614,0.8072916666666666
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,4,350,0.01,5,350,768,3.66,0.7885592610534351,0.7885592610534351,NSCLC_GSE127465,13,6000,12,0,0.8074143586976446,0.8074143586976446,0.8026666666666666
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,4,350,0.01,5,350,768,3.66,0.7885592610534351,0.7885592610534351,NSCLC_GSE131907,13,6007,10,0,0.7463640328738044,0.7463640328738044,0.7188280339603795
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,4,350,0.01,5,350,768,3.66,0.7885592610534351,0.7885592610534351,PAAD_GSE111672,13,453,7,0,0.7953769552909229,0.7953769552909229,0.7108167770419426
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,4,350,0.01,5,350,768,3.66,0.7885592610534351,0.7885592610534351,PAAD_GSE154778,13,2989,6,0,0.6757051060022435,0.6757051060022435,0.8474406155904985
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,25,4,350,0.01,5,350,768,3.66,0.7885592610534351,0.7885592610534351,STAD_GSE134520,13,1308,6,0,0.7188672023295717,0.7188672023295717,0.7652905198776758
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,0,700,0.1,5,700,768,5.06,0.8086727768777805,0.8086727768777805,BRCA_GSE161529,13,6000,10,0,0.811678672743407,0.811678672743407,0.7983333333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,0,700,0.1,5,700,768,5.06,0.8086727768777805,0.8086727768777805,BRCA_GSE176078,13,6000,9,0,0.7479904068587372,0.7479904068587372,0.7303333333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,0,700,0.1,5,700,768,5.06,0.8086727768777805,0.8086727768777805,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7861820767155243,0.7861820767155243,0.6708004509582863
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,0,700,0.1,5,700,768,5.06,0.8086727768777805,0.8086727768777805,CRC_GSE108989,13,2184,3,0,0.7839611735048523,0.7839611735048523,0.782051282051282
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,0,700,0.1,5,700,768,5.06,0.8086727768777805,0.8086727768777805,CRC_GSE146771_10X,13,6000,7,0,0.8888082178425882,0.8888082178425882,0.8848333333333334
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,0,700,0.1,5,700,768,5.06,0.8086727768777805,0.8086727768777805,HNSC_GSE103322,13,1176,8,0,0.7038802510839464,0.7038802510839464,0.79421768707483
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,0,700,0.1,5,700,768,5.06,0.8086727768777805,0.8086727768777805,LIHC_GSE140228_10X,13,5999,9,0,0.8466444518232096,0.8466444518232096,0.8463077179529922
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,0,700,0.1,5,700,768,5.06,0.8086727768777805,0.8086727768777805,LIHC_GSE98638,13,960,3,0,0.7736014757731672,0.7736014757731672,0.7604166666666666
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,0,700,0.1,5,700,768,5.06,0.8086727768777805,0.8086727768777805,NSCLC_GSE127465,13,6000,12,0,0.8457845257715152,0.8457845257715152,0.8616666666666667
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,0,700,0.1,5,700,768,5.06,0.8086727768777805,0.8086727768777805,NSCLC_GSE131907,13,6007,10,0,0.7544431234228793,0.7544431234228793,0.7243216247711004
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,0,700,0.1,5,700,768,5.06,0.8086727768777805,0.8086727768777805,PAAD_GSE111672,13,453,7,0,0.8462248837467354,0.8462248837467354,0.9183222958057395
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,0,700,0.1,5,700,768,5.06,0.8086727768777805,0.8086727768777805,PAAD_GSE154778,13,2989,6,0,0.6742832991935446,0.6742832991935446,0.7942455670792907
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,0,700,0.1,5,700,768,5.06,0.8086727768777805,0.8086727768777805,STAD_GSE134520,13,1308,6,0,0.7988749180326641,0.7988749180326641,0.7951070336391437
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,1,700,0.01,5,700,768,5.78,0.8217548664513977,0.8217548664513977,BRCA_GSE161529,13,6000,10,0,0.7815581790991684,0.7815581790991684,0.7665
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,1,700,0.01,5,700,768,5.78,0.8217548664513977,0.8217548664513977,BRCA_GSE176078,13,6000,9,0,0.7688246429570296,0.7688246429570296,0.7508333333333334
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,1,700,0.01,5,700,768,5.78,0.8217548664513977,0.8217548664513977,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.8005134225625993,0.8005134225625993,0.677564825253664
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,1,700,0.01,5,700,768,5.78,0.8217548664513977,0.8217548664513977,CRC_GSE108989,13,2184,3,0,0.7843362939309854,0.7843362939309854,0.7962454212454212
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,1,700,0.01,5,700,768,5.78,0.8217548664513977,0.8217548664513977,CRC_GSE146771_10X,13,6000,7,0,0.9268024964644955,0.9268024964644955,0.9333333333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,1,700,0.01,5,700,768,5.78,0.8217548664513977,0.8217548664513977,HNSC_GSE103322,13,1176,8,0,0.7606872131536906,0.7606872131536906,0.8903061224489796
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,1,700,0.01,5,700,768,5.78,0.8217548664513977,0.8217548664513977,LIHC_GSE140228_10X,13,5999,9,0,0.8459736807899018,0.8459736807899018,0.8539756626104351
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,1,700,0.01,5,700,768,5.78,0.8217548664513977,0.8217548664513977,LIHC_GSE98638,13,960,3,0,0.787844424813506,0.787844424813506,0.7729166666666667
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,1,700,0.01,5,700,768,5.78,0.8217548664513977,0.8217548664513977,NSCLC_GSE127465,13,6000,12,0,0.862915794124703,0.862915794124703,0.9008333333333334
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,1,700,0.01,5,700,768,5.78,0.8217548664513977,0.8217548664513977,NSCLC_GSE131907,13,6007,10,0,0.7664601316857059,0.7664601316857059,0.7343099716996837
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,1,700,0.01,5,700,768,5.78,0.8217548664513977,0.8217548664513977,PAAD_GSE111672,13,453,7,0,0.7510435333547255,0.7510435333547255,0.869757174392936
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,1,700,0.01,5,700,768,5.78,0.8217548664513977,0.8217548664513977,PAAD_GSE154778,13,2989,6,0,0.6613284056985094,0.6613284056985094,0.8283706925393108
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,1,700,0.01,5,700,768,5.78,0.8217548664513977,0.8217548664513977,STAD_GSE134520,13,1308,6,0,0.7018975922086949,0.7018975922086949,0.7408256880733946
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,2,700,1.0,5,700,768,5.16,0.8142217595933864,0.8142217595933864,BRCA_GSE161529,13,6000,10,0,0.8066815836418566,0.8066815836418566,0.7971666666666667
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,2,700,1.0,5,700,768,5.16,0.8142217595933864,0.8142217595933864,BRCA_GSE176078,13,6000,9,0,0.777240675102149,0.777240675102149,0.7676666666666667
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,2,700,1.0,5,700,768,5.16,0.8142217595933864,0.8142217595933864,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7834076861139477,0.7834076861139477,0.6753100338218715
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,2,700,1.0,5,700,768,5.16,0.8142217595933864,0.8142217595933864,CRC_GSE108989,13,2184,3,0,0.7059621292226685,0.7059621292226685,0.7161172161172161
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,2,700,1.0,5,700,768,5.16,0.8142217595933864,0.8142217595933864,CRC_GSE146771_10X,13,6000,7,0,0.8633904818803033,0.8633904818803033,0.8805
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,2,700,1.0,5,700,768,5.16,0.8142217595933864,0.8142217595933864,HNSC_GSE103322,13,1176,8,0,0.7149155936295392,0.7149155936295392,0.7772108843537415
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,2,700,1.0,5,700,768,5.16,0.8142217595933864,0.8142217595933864,LIHC_GSE140228_10X,13,5999,9,0,0.8014519319776263,0.8014519319776263,0.812968828138023
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,2,700,1.0,5,700,768,5.16,0.8142217595933864,0.8142217595933864,LIHC_GSE98638,13,960,3,0,0.747755819060167,0.747755819060167,0.7364583333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,2,700,1.0,5,700,768,5.16,0.8142217595933864,0.8142217595933864,NSCLC_GSE127465,13,6000,12,0,0.8290585994071812,0.8290585994071812,0.8593333333333333
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,2,700,1.0,5,700,768,5.16,0.8142217595933864,0.8142217595933864,NSCLC_GSE131907,13,6007,10,0,0.7898404764758018,0.7898404764758018,0.7659397369735309
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,2,700,1.0,5,700,768,5.16,0.8142217595933864,0.8142217595933864,PAAD_GSE111672,13,453,7,0,0.7527278444741025,0.7527278444741025,0.8653421633554084
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,2,700,1.0,5,700,768,5.16,0.8142217595933864,0.8142217595933864,PAAD_GSE154778,13,2989,6,0,0.7381112291415576,0.7381112291415576,0.8785547005687521
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,2,700,1.0,5,700,768,5.16,0.8142217595933864,0.8142217595933864,STAD_GSE134520,13,1308,6,0,0.7431749385347753,0.7431749385347753,0.7958715596330275
geneformer,S1_within_dataset__seed0.parquet,S1_within_dataset,,50,3,700,0.01,5,700,768,5.43,0.8194846582357315,0.8194846582357315,BRCA_GSE161529,13,6000,10,0,0.806102032210456,0.806102032210456,0.7976666666666666
