representation,split_file,scheme,holdout_group,budget,seed,n_train_used,C_selected,inner_cv_folds_used,cv_selection_cells,n_dims_selected,seconds,pooled_macro_f1,pooled_macro_f1_all_test_classes,dataset,n_datasets_in_run,n_test,n_classes_learnable,n_classes_test_only,macro_f1,macro_f1_all_test_classes,accuracy
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,1,70,0.01,5,70,768,4.57,0.6737898901478222,0.6737898901478222,BRCA_GSE176078,13,6000,9,0,0.6500188499960308,0.6500188499960308,0.6493333333333333
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,1,70,0.01,5,70,768,4.57,0.6737898901478222,0.6737898901478222,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.6559826875550204,0.6559826875550204,0.5727170236753101
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,1,70,0.01,5,70,768,4.57,0.6737898901478222,0.6737898901478222,CRC_GSE108989,13,2184,3,0,0.5244747903570544,0.5244747903570544,0.5998168498168498
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,1,70,0.01,5,70,768,4.57,0.6737898901478222,0.6737898901478222,CRC_GSE146771_10X,13,6000,7,0,0.4880774787389025,0.4880774787389025,0.5406666666666666
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,1,70,0.01,5,70,768,4.57,0.6737898901478222,0.6737898901478222,HNSC_GSE103322,13,1176,8,0,0.1721209353250356,0.1721209353250356,0.3562925170068027
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,1,70,0.01,5,70,768,4.57,0.6737898901478222,0.6737898901478222,LIHC_GSE140228_10X,13,5999,9,0,0.5721584181101075,0.5721584181101075,0.5575929321553592
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,1,70,0.01,5,70,768,4.57,0.6737898901478222,0.6737898901478222,LIHC_GSE98638,13,960,3,0,0.5190932150244761,0.5190932150244761,0.6125
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,1,70,0.01,5,70,768,4.57,0.6737898901478222,0.6737898901478222,NSCLC_GSE127465,13,6000,12,0,0.7636296392791917,0.7636296392791917,0.7135
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,1,70,0.01,5,70,768,4.57,0.6737898901478222,0.6737898901478222,NSCLC_GSE131907,13,6007,10,0,0.6234358487926508,0.6234358487926508,0.6081238555019144
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,1,70,0.01,5,70,768,4.57,0.6737898901478222,0.6737898901478222,PAAD_GSE111672,13,453,7,0,0.662442501689233,0.662442501689233,0.8233995584988962
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,1,70,0.01,5,70,768,4.57,0.6737898901478222,0.6737898901478222,PAAD_GSE154778,13,2989,6,0,0.6486292548293005,0.6486292548293005,0.6530612244897959
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,1,70,0.01,5,70,768,4.57,0.6737898901478222,0.6737898901478222,STAD_GSE134520,13,1308,6,0,0.6599684496586505,0.6599684496586505,0.7431192660550459
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,2,70,1.0,5,70,768,4.46,0.7060107301830288,0.7060107301830288,BRCA_GSE161529,13,6000,10,0,0.6751126859855509,0.6751126859855509,0.695
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,2,70,1.0,5,70,768,4.46,0.7060107301830288,0.7060107301830288,BRCA_GSE176078,13,6000,9,0,0.645355289586875,0.645355289586875,0.642
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,2,70,1.0,5,70,768,4.46,0.7060107301830288,0.7060107301830288,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7770130431988547,0.7770130431988547,0.6527621195039459
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,2,70,1.0,5,70,768,4.46,0.7060107301830288,0.7060107301830288,CRC_GSE108989,13,2184,3,0,0.7191220169833844,0.7191220169833844,0.7028388278388278
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,2,70,1.0,5,70,768,4.46,0.7060107301830288,0.7060107301830288,CRC_GSE146771_10X,13,6000,7,0,0.7078554394834237,0.7078554394834237,0.7028333333333333
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,2,70,1.0,5,70,768,4.46,0.7060107301830288,0.7060107301830288,HNSC_GSE103322,13,1176,8,0,0.5253305549909573,0.5253305549909573,0.3664965986394558
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,2,70,1.0,5,70,768,4.46,0.7060107301830288,0.7060107301830288,LIHC_GSE140228_10X,13,5999,9,0,0.766199011195555,0.766199011195555,0.7779629938323054
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,2,70,1.0,5,70,768,4.46,0.7060107301830288,0.7060107301830288,LIHC_GSE98638,13,960,3,0,0.6375032789195324,0.6375032789195324,0.6125
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,2,70,1.0,5,70,768,4.46,0.7060107301830288,0.7060107301830288,NSCLC_GSE127465,13,6000,12,0,0.791122641766091,0.791122641766091,0.85
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,2,70,1.0,5,70,768,4.46,0.7060107301830288,0.7060107301830288,NSCLC_GSE131907,13,6007,10,0,0.6524161184199031,0.6524161184199031,0.6177792575328783
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,2,70,1.0,5,70,768,4.46,0.7060107301830288,0.7060107301830288,PAAD_GSE111672,13,453,7,0,0.5343379380082498,0.5343379380082498,0.4370860927152318
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,2,70,1.0,5,70,768,4.46,0.7060107301830288,0.7060107301830288,PAAD_GSE154778,13,2989,6,0,0.5783432341862512,0.5783432341862512,0.7842087654734025
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,2,70,1.0,5,70,768,4.46,0.7060107301830288,0.7060107301830288,STAD_GSE134520,13,1308,6,0,0.4620645742987843,0.4620645742987843,0.5328746177370031
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,3,70,0.1,5,70,768,4.09,0.6625354257850576,0.6625354257850576,BRCA_GSE161529,13,6000,10,0,0.6807158386305345,0.6807158386305345,0.6628333333333334
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,3,70,0.1,5,70,768,4.09,0.6625354257850576,0.6625354257850576,BRCA_GSE176078,13,6000,9,0,0.6538283708839094,0.6538283708839094,0.6571666666666667
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,3,70,0.1,5,70,768,4.09,0.6625354257850576,0.6625354257850576,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.6996796169529628,0.6996796169529628,0.6335963923337091
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,3,70,0.1,5,70,768,4.09,0.6625354257850576,0.6625354257850576,CRC_GSE108989,13,2184,3,0,0.38113792309630967,0.38113792309630967,0.4816849816849817
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,3,70,0.1,5,70,768,4.09,0.6625354257850576,0.6625354257850576,CRC_GSE146771_10X,13,6000,7,0,0.6047862727081371,0.6047862727081371,0.5765
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,3,70,0.1,5,70,768,4.09,0.6625354257850576,0.6625354257850576,HNSC_GSE103322,13,1176,8,0,0.4307608264450662,0.4307608264450662,0.32482993197278914
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,3,70,0.1,5,70,768,4.09,0.6625354257850576,0.6625354257850576,LIHC_GSE140228_10X,13,5999,9,0,0.6289452765671243,0.6289452765671243,0.6521086847807968
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,3,70,0.1,5,70,768,4.09,0.6625354257850576,0.6625354257850576,LIHC_GSE98638,13,960,3,0,0.382720779193497,0.382720779193497,0.49375
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,3,70,0.1,5,70,768,4.09,0.6625354257850576,0.6625354257850576,NSCLC_GSE127465,13,6000,12,0,0.7619615167709584,0.7619615167709584,0.783
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,3,70,0.1,5,70,768,4.09,0.6625354257850576,0.6625354257850576,NSCLC_GSE131907,13,6007,10,0,0.7060313251134696,0.7060313251134696,0.6795405360412852
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,3,70,0.1,5,70,768,4.09,0.6625354257850576,0.6625354257850576,PAAD_GSE111672,13,453,7,0,0.6224133427140945,0.6224133427140945,0.8035320088300221
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,3,70,0.1,5,70,768,4.09,0.6625354257850576,0.6625354257850576,PAAD_GSE154778,13,2989,6,0,0.5589536728312522,0.5589536728312522,0.671796587487454
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,3,70,0.1,5,70,768,4.09,0.6625354257850576,0.6625354257850576,STAD_GSE134520,13,1308,6,0,0.6078357179384025,0.6078357179384025,0.514525993883792
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,4,70,0.1,5,70,768,4.37,0.6748423887687067,0.6748423887687067,BRCA_GSE161529,13,6000,10,0,0.5823162232969548,0.5823162232969548,0.5998333333333333
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,4,70,0.1,5,70,768,4.37,0.6748423887687067,0.6748423887687067,BRCA_GSE176078,13,6000,9,0,0.6397852107595927,0.6397852107595927,0.6143333333333333
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,4,70,0.1,5,70,768,4.37,0.6748423887687067,0.6748423887687067,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.6967835024048616,0.6967835024048616,0.5738444193912063
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,4,70,0.1,5,70,768,4.37,0.6748423887687067,0.6748423887687067,CRC_GSE108989,13,2184,3,0,0.6314505978893699,0.6314505978893699,0.6442307692307693
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,4,70,0.1,5,70,768,4.37,0.6748423887687067,0.6748423887687067,CRC_GSE146771_10X,13,6000,7,0,0.636042732757631,0.636042732757631,0.6768333333333333
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,4,70,0.1,5,70,768,4.37,0.6748423887687067,0.6748423887687067,HNSC_GSE103322,13,1176,8,0,0.44878040041990874,0.44878040041990874,0.22959183673469388
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,4,70,0.1,5,70,768,4.37,0.6748423887687067,0.6748423887687067,LIHC_GSE140228_10X,13,5999,9,0,0.6582569142159771,0.6582569142159771,0.6522753792298717
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,4,70,0.1,5,70,768,4.37,0.6748423887687067,0.6748423887687067,LIHC_GSE98638,13,960,3,0,0.556187308810404,0.556187308810404,0.5541666666666667
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,4,70,0.1,5,70,768,4.37,0.6748423887687067,0.6748423887687067,NSCLC_GSE127465,13,6000,12,0,0.7433494442553036,0.7433494442553036,0.7591666666666667
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,4,70,0.1,5,70,768,4.37,0.6748423887687067,0.6748423887687067,NSCLC_GSE131907,13,6007,10,0,0.6478322354676093,0.6478322354676093,0.638921258531713
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,4,70,0.1,5,70,768,4.37,0.6748423887687067,0.6748423887687067,PAAD_GSE111672,13,453,7,0,0.5799405430319834,0.5799405430319834,0.8344370860927153
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,4,70,0.1,5,70,768,4.37,0.6748423887687067,0.6748423887687067,PAAD_GSE154778,13,2989,6,0,0.41658606866364495,0.41658606866364495,0.7591167614586818
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,5,4,70,0.1,5,70,768,4.37,0.6748423887687067,0.6748423887687067,STAD_GSE134520,13,1308,6,0,0.5889794732144988,0.5889794732144988,0.5756880733944955
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,0,140,1.0,5,140,768,4.79,0.7330582621807749,0.7330582621807749,BRCA_GSE161529,13,6000,10,0,0.7563507158551755,0.7563507158551755,0.7413333333333333
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,0,140,1.0,5,140,768,4.79,0.7330582621807749,0.7330582621807749,BRCA_GSE176078,13,6000,9,0,0.7580630337395283,0.7580630337395283,0.7261666666666666
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,0,140,1.0,5,140,768,4.79,0.7330582621807749,0.7330582621807749,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7243671210768532,0.7243671210768532,0.5862457722660653
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,0,140,1.0,5,140,768,4.79,0.7330582621807749,0.7330582621807749,CRC_GSE108989,13,2184,3,0,0.42648005371043124,0.42648005371043124,0.4803113553113553
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,0,140,1.0,5,140,768,4.79,0.7330582621807749,0.7330582621807749,CRC_GSE146771_10X,13,6000,7,0,0.7621328473287731,0.7621328473287731,0.706
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,0,140,1.0,5,140,768,4.79,0.7330582621807749,0.7330582621807749,HNSC_GSE103322,13,1176,8,0,0.30019663637875516,0.30019663637875516,0.4965986394557823
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,0,140,1.0,5,140,768,4.79,0.7330582621807749,0.7330582621807749,LIHC_GSE140228_10X,13,5999,9,0,0.7794047926433578,0.7794047926433578,0.797799633272212
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,0,140,1.0,5,140,768,4.79,0.7330582621807749,0.7330582621807749,LIHC_GSE98638,13,960,3,0,0.39767549070411423,0.39767549070411423,0.46041666666666664
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,0,140,1.0,5,140,768,4.79,0.7330582621807749,0.7330582621807749,NSCLC_GSE127465,13,6000,12,0,0.7710242636463646,0.7710242636463646,0.829
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,0,140,1.0,5,140,768,4.79,0.7330582621807749,0.7330582621807749,NSCLC_GSE131907,13,6007,10,0,0.7122577201021996,0.7122577201021996,0.6848676544031963
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,0,140,1.0,5,140,768,4.79,0.7330582621807749,0.7330582621807749,PAAD_GSE111672,13,453,7,0,0.6053893622566857,0.6053893622566857,0.8520971302428256
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,0,140,1.0,5,140,768,4.79,0.7330582621807749,0.7330582621807749,PAAD_GSE154778,13,2989,6,0,0.5551970953800534,0.5551970953800534,0.8230177316828371
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,0,140,1.0,5,140,768,4.79,0.7330582621807749,0.7330582621807749,STAD_GSE134520,13,1308,6,0,0.5253642350993963,0.5253642350993963,0.6001529051987767
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,1,140,100.0,5,140,768,4.76,0.7703780828840633,0.7703780828840633,BRCA_GSE161529,13,6000,10,0,0.7756457012695049,0.7756457012695049,0.7563333333333333
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,1,140,100.0,5,140,768,4.76,0.7703780828840633,0.7703780828840633,BRCA_GSE176078,13,6000,9,0,0.7920665481802391,0.7920665481802391,0.7691666666666667
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,1,140,100.0,5,140,768,4.76,0.7703780828840633,0.7703780828840633,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7765465598176732,0.7765465598176732,0.6335963923337091
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,1,140,100.0,5,140,768,4.76,0.7703780828840633,0.7703780828840633,CRC_GSE108989,13,2184,3,0,0.6456621429497701,0.6456621429497701,0.6501831501831502
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,1,140,100.0,5,140,768,4.76,0.7703780828840633,0.7703780828840633,CRC_GSE146771_10X,13,6000,7,0,0.9100816792429863,0.9100816792429863,0.9065
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,1,140,100.0,5,140,768,4.76,0.7703780828840633,0.7703780828840633,HNSC_GSE103322,13,1176,8,0,0.5291565788738009,0.5291565788738009,0.6726190476190477
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,1,140,100.0,5,140,768,4.76,0.7703780828840633,0.7703780828840633,LIHC_GSE140228_10X,13,5999,9,0,0.835742986725001,0.835742986725001,0.8574762460410068
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,1,140,100.0,5,140,768,4.76,0.7703780828840633,0.7703780828840633,LIHC_GSE98638,13,960,3,0,0.4705393248072897,0.4705393248072897,0.5208333333333334
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,1,140,100.0,5,140,768,4.76,0.7703780828840633,0.7703780828840633,NSCLC_GSE127465,13,6000,12,0,0.7610105747340506,0.7610105747340506,0.7808333333333334
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,1,140,100.0,5,140,768,4.76,0.7703780828840633,0.7703780828840633,NSCLC_GSE131907,13,6007,10,0,0.7137257671694988,0.7137257671694988,0.680206425836524
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,1,140,100.0,5,140,768,4.76,0.7703780828840633,0.7703780828840633,PAAD_GSE111672,13,453,7,0,0.635890577474736,0.635890577474736,0.5408388520971302
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,1,140,100.0,5,140,768,4.76,0.7703780828840633,0.7703780828840633,PAAD_GSE154778,13,2989,6,0,0.61145613594988,0.61145613594988,0.8317162930746069
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,1,140,100.0,5,140,768,4.76,0.7703780828840633,0.7703780828840633,STAD_GSE134520,13,1308,6,0,0.709105561637609,0.709105561637609,0.753822629969419
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,2,140,1.0,5,140,768,5.08,0.7251079933366785,0.7251079933366785,BRCA_GSE161529,13,6000,10,0,0.7203556319367567,0.7203556319367567,0.7225
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,2,140,1.0,5,140,768,5.08,0.7251079933366785,0.7251079933366785,BRCA_GSE176078,13,6000,9,0,0.7316962001065799,0.7316962001065799,0.6986666666666667
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,2,140,1.0,5,140,768,5.08,0.7251079933366785,0.7251079933366785,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.7482905697074561,0.7482905697074561,0.6009019165727171
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,2,140,1.0,5,140,768,5.08,0.7251079933366785,0.7251079933366785,CRC_GSE108989,13,2184,3,0,0.5895983042526166,0.5895983042526166,0.6973443223443223
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,2,140,1.0,5,140,768,5.08,0.7251079933366785,0.7251079933366785,CRC_GSE146771_10X,13,6000,7,0,0.8277929960447964,0.8277929960447964,0.8225
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,2,140,1.0,5,140,768,5.08,0.7251079933366785,0.7251079933366785,HNSC_GSE103322,13,1176,8,0,0.5229781352531819,0.5229781352531819,0.5008503401360545
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,2,140,1.0,5,140,768,5.08,0.7251079933366785,0.7251079933366785,LIHC_GSE140228_10X,13,5999,9,0,0.7561772340735468,0.7561772340735468,0.7809634939156526
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,2,140,1.0,5,140,768,5.08,0.7251079933366785,0.7251079933366785,LIHC_GSE98638,13,960,3,0,0.5354320211388032,0.5354320211388032,0.596875
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,2,140,1.0,5,140,768,5.08,0.7251079933366785,0.7251079933366785,NSCLC_GSE127465,13,6000,12,0,0.7315871296188896,0.7315871296188896,0.7303333333333333
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,2,140,1.0,5,140,768,5.08,0.7251079933366785,0.7251079933366785,NSCLC_GSE131907,13,6007,10,0,0.7027441955314071,0.7027441955314071,0.677209921757949
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,2,140,1.0,5,140,768,5.08,0.7251079933366785,0.7251079933366785,PAAD_GSE111672,13,453,7,0,0.5284904027740056,0.5284904027740056,0.7991169977924945
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,2,140,1.0,5,140,768,5.08,0.7251079933366785,0.7251079933366785,PAAD_GSE154778,13,2989,6,0,0.4047499629155904,0.4047499629155904,0.7500836400133823
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,2,140,1.0,5,140,768,5.08,0.7251079933366785,0.7251079933366785,STAD_GSE134520,13,1308,6,0,0.5605111849289243,0.5605111849289243,0.5764525993883792
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,3,140,100.0,5,140,768,4.43,0.7107801604242205,0.7107801604242205,BRCA_GSE161529,13,6000,10,0,0.7756354258100597,0.7756354258100597,0.7645
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,3,140,100.0,5,140,768,4.43,0.7107801604242205,0.7107801604242205,BRCA_GSE176078,13,6000,9,0,0.6838138579826717,0.6838138579826717,0.6408333333333334
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,3,140,100.0,5,140,768,4.43,0.7107801604242205,0.7107801604242205,CHOL_GSE125449_aPD1aPDL1aCTLA4,13,887,8,0,0.646959907953377,0.646959907953377,0.49379932356257045
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,3,140,100.0,5,140,768,4.43,0.7107801604242205,0.7107801604242205,CRC_GSE108989,13,2184,3,0,0.5850456748642836,0.5850456748642836,0.6190476190476191
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,3,140,100.0,5,140,768,4.43,0.7107801604242205,0.7107801604242205,CRC_GSE146771_10X,13,6000,7,0,0.7177489218752464,0.7177489218752464,0.7448333333333333
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,3,140,100.0,5,140,768,4.43,0.7107801604242205,0.7107801604242205,HNSC_GSE103322,13,1176,8,0,0.4956465522413998,0.4956465522413998,0.5272108843537415
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,3,140,100.0,5,140,768,4.43,0.7107801604242205,0.7107801604242205,LIHC_GSE140228_10X,13,5999,9,0,0.6644859042409375,0.6644859042409375,0.6517752958826472
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,3,140,100.0,5,140,768,4.43,0.7107801604242205,0.7107801604242205,LIHC_GSE98638,13,960,3,0,0.5897672671251524,0.5897672671251524,0.596875
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,3,140,100.0,5,140,768,4.43,0.7107801604242205,0.7107801604242205,NSCLC_GSE127465,13,6000,12,0,0.7807035247758437,0.7807035247758437,0.8198333333333333
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,3,140,100.0,5,140,768,4.43,0.7107801604242205,0.7107801604242205,NSCLC_GSE131907,13,6007,10,0,0.6968995663262584,0.6968995663262584,0.6738804727817547
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,3,140,100.0,5,140,768,4.43,0.7107801604242205,0.7107801604242205,PAAD_GSE111672,13,453,7,0,0.6028869107842068,0.6028869107842068,0.8035320088300221
geneformer,S1_within_dataset__seed1.parquet,S1_within_dataset,,10,3,140,100.0,5,140,768,4.43,0.7107801604242205,0.7107801604242205,PAAD_GSE154778,13,2989,6,0,0.5874296977135695,0.5874296977135695,0.7514218802275008
