dataset,representation,scheme,budget,macro_f1,macro_f1_resample_sd,n_runs
CRC_GSE146771_10X,scgpt,S1_within_dataset,100,0.8929546288524902,0.012797975736139323,25
CRC_GSE146771_10X,scvi,S1_within_dataset,100,0.8767654555286059,0.009888320551984133,25
HNSC_GSE103322,geneformer,S1_within_dataset,100,0.7998980197692431,0.031245684668320717,25
HNSC_GSE103322,harmony,S1_within_dataset,100,0.7535768892590826,0.01595152000271165,25
HNSC_GSE103322,hvg_pca,S1_within_dataset,100,0.8260633188713462,0.019330844743481488,25
HNSC_GSE103322,scgpt,S1_within_dataset,100,0.7458774068913121,0.0530430984532783,25
HNSC_GSE103322,scvi,S1_within_dataset,100,0.7969692006589532,0.024213806335991964,25
LIHC_GSE140228_10X,geneformer,S1_within_dataset,100,0.8450105580174039,0.014175836290980662,25
LIHC_GSE140228_10X,harmony,S1_within_dataset,100,0.8011723487115193,0.009837532951909284,25
LIHC_GSE140228_10X,hvg_pca,S1_within_dataset,100,0.8358108348661637,0.012207738854453658,25
LIHC_GSE140228_10X,scgpt,S1_within_dataset,100,0.8321647153861541,0.016420703879866824,25
LIHC_GSE140228_10X,scvi,S1_within_dataset,100,0.8385190187113426,0.009574612982112561,25
LIHC_GSE98638,geneformer,S1_within_dataset,100,0.7947195376563339,0.028722094098573972,25
LIHC_GSE98638,harmony,S1_within_dataset,100,0.7385574898135708,0.026824553619501625,25
LIHC_GSE98638,hvg_pca,S1_within_dataset,100,0.8090603524388559,0.029838201407572203,25
LIHC_GSE98638,scgpt,S1_within_dataset,100,0.7700725933026569,0.025213962789144482,25
LIHC_GSE98638,scvi,S1_within_dataset,100,0.7660749096321076,0.034821646730946614,25
NSCLC_GSE127465,geneformer,S1_within_dataset,100,0.8371349122125562,0.023070041560464213,25
NSCLC_GSE127465,harmony,S1_within_dataset,100,0.7904221889661334,0.011997631575480297,25
NSCLC_GSE127465,hvg_pca,S1_within_dataset,100,0.8296217711404599,0.02843189050045419,25
NSCLC_GSE127465,scgpt,S1_within_dataset,100,0.827689398544945,0.02881417795329211,25
NSCLC_GSE127465,scvi,S1_within_dataset,100,0.8113221165448431,0.014911501948367547,25
NSCLC_GSE131907,geneformer,S1_within_dataset,100,0.7742395565212098,0.013189516743641824,25
NSCLC_GSE131907,harmony,S1_within_dataset,100,0.6898302542135911,0.010333994613157167,25
NSCLC_GSE131907,hvg_pca,S1_within_dataset,100,0.7451143896549358,0.012736273332001327,25
NSCLC_GSE131907,scgpt,S1_within_dataset,100,0.7668319248325455,0.014070987583407264,25
NSCLC_GSE131907,scvi,S1_within_dataset,100,0.7404869606998943,0.010443869191403417,25
PAAD_GSE111672,geneformer,S1_within_dataset,100,0.7487612386658229,0.05602277337136712,25
PAAD_GSE111672,harmony,S1_within_dataset,100,0.5851742778022537,0.05105623720459611,25
PAAD_GSE111672,hvg_pca,S1_within_dataset,100,0.7196116611050634,0.05011573826806524,25
PAAD_GSE111672,scgpt,S1_within_dataset,100,0.7343774353669141,0.06144534919463982,25
PAAD_GSE111672,scvi,S1_within_dataset,100,0.7693183550045025,0.05683479552968135,25
PAAD_GSE154778,geneformer,S1_within_dataset,100,0.692576072481465,0.019138397092778578,25
PAAD_GSE154778,harmony,S1_within_dataset,100,0.5471580053929906,0.021619755712639424,25
PAAD_GSE154778,hvg_pca,S1_within_dataset,100,0.6871190328280491,0.02408980143369418,25
PAAD_GSE154778,scgpt,S1_within_dataset,100,0.6789143944489183,0.02539517122743278,25
PAAD_GSE154778,scvi,S1_within_dataset,100,0.6458257154042054,0.02979491773130447,25
STAD_GSE134520,geneformer,S1_within_dataset,100,0.7189482606915996,0.06081989054944843,25
STAD_GSE134520,harmony,S1_within_dataset,100,0.6306375729980833,0.017571610412957475,25
STAD_GSE134520,hvg_pca,S1_within_dataset,100,0.7377453473948391,0.028668675457416016,25
STAD_GSE134520,scgpt,S1_within_dataset,100,0.7519107395055351,0.0360919076693378,25
STAD_GSE134520,scvi,S1_within_dataset,100,0.7195736683799506,0.021574817021138618,25
BRCA_GSE161529,geneformer,S1_within_dataset,all,0.8977042837283118,0.0032731575879432926,25
BRCA_GSE161529,harmony,S1_within_dataset,all,0.7171628206647265,0.0072686694385812635,10
BRCA_GSE161529,hvg_pca,S1_within_dataset,all,0.8241658471209468,0.005394587591852134,25
BRCA_GSE161529,scgpt,S1_within_dataset,all,0.8946252775932266,0.0017049057997170127,25
BRCA_GSE161529,scvi,S1_within_dataset,all,0.7521246802537421,0.007615888879398986,10
BRCA_GSE176078,geneformer,S1_within_dataset,all,0.8755807445115722,0.004931812664649406,25
BRCA_GSE176078,harmony,S1_within_dataset,all,0.7491857252066908,0.006309933806013437,10
BRCA_GSE176078,hvg_pca,S1_within_dataset,all,0.8477016375310132,0.006158544800365211,25
BRCA_GSE176078,scgpt,S1_within_dataset,all,0.9101063829989207,0.0036300989089234114,25
BRCA_GSE176078,scvi,S1_within_dataset,all,0.8119549447751725,0.007366169802686905,10
CHOL_GSE125449_aPD1aPDL1aCTLA4,geneformer,S1_within_dataset,all,0.8870096953451544,0.011796969840225905,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,harmony,S1_within_dataset,all,0.7856447190690901,0.009672462556631069,10
CHOL_GSE125449_aPD1aPDL1aCTLA4,hvg_pca,S1_within_dataset,all,0.8513775370652124,0.0067758669861756994,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,scgpt,S1_within_dataset,all,0.9016303730824516,0.00832557095286602,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,scvi,S1_within_dataset,all,0.8130083025560209,0.015559499027184879,10
CRC_GSE108989,geneformer,S1_within_dataset,all,0.9074711878135635,0.0017775357352105778,25
CRC_GSE108989,harmony,S1_within_dataset,all,0.8101002618132591,0.0070669832909980084,10
CRC_GSE108989,hvg_pca,S1_within_dataset,all,0.8808598573154157,0.011909021252672408,25
CRC_GSE108989,scgpt,S1_within_dataset,all,0.8860451053592928,0.0051380564071039055,25
CRC_GSE108989,scvi,S1_within_dataset,all,0.8214147965365098,0.009605037096562755,10
CRC_GSE146771_10X,geneformer,S1_within_dataset,all,0.9490102598235639,0.004207620252567386,25
CRC_GSE146771_10X,harmony,S1_within_dataset,all,0.8271404766938183,0.0039806250582144955,10
CRC_GSE146771_10X,hvg_pca,S1_within_dataset,all,0.9010157753373796,0.0046492930001035436,25
CRC_GSE146771_10X,scgpt,S1_within_dataset,all,0.9356788001108656,0.00394303466031115,25
CRC_GSE146771_10X,scvi,S1_within_dataset,all,0.8841365630075109,0.004095611950817488,10
HNSC_GSE103322,geneformer,S1_within_dataset,all,0.8854036221361562,0.01063521405700294,25
HNSC_GSE103322,harmony,S1_within_dataset,all,0.7682039946807657,0.020856007340699683,10
HNSC_GSE103322,hvg_pca,S1_within_dataset,all,0.8403404381374605,0.0114029365181636,25
HNSC_GSE103322,scgpt,S1_within_dataset,all,0.893819302367532,0.01333883443401808,25
HNSC_GSE103322,scvi,S1_within_dataset,all,0.7909330984336301,0.03570181422044743,10
LIHC_GSE140228_10X,geneformer,S1_within_dataset,all,0.9043353703217345,0.003783257709937639,25
LIHC_GSE140228_10X,harmony,S1_within_dataset,all,0.8287244356603838,0.005475404607117583,10
LIHC_GSE140228_10X,hvg_pca,S1_within_dataset,all,0.8662990669779173,0.004128899234871302,25
LIHC_GSE140228_10X,scgpt,S1_within_dataset,all,0.9200177845875055,0.0035358392373568146,25
LIHC_GSE140228_10X,scvi,S1_within_dataset,all,0.856750280785975,0.004500359055763442,10
LIHC_GSE98638,geneformer,S1_within_dataset,all,0.8940060773045352,0.007644699484039142,25
LIHC_GSE98638,harmony,S1_within_dataset,all,0.7814292958611742,0.005343761691586197,10
LIHC_GSE98638,hvg_pca,S1_within_dataset,all,0.839851770835665,0.006079591911826387,25
LIHC_GSE98638,scgpt,S1_within_dataset,all,0.8576125161314829,0.00759293329394888,25
LIHC_GSE98638,scvi,S1_within_dataset,all,0.7774260441288678,0.015522097537994788,10
NSCLC_GSE127465,geneformer,S1_within_dataset,all,0.8840100528182888,0.002723940324083433,25
NSCLC_GSE127465,harmony,S1_within_dataset,all,0.8263170201071256,0.0029842496326802385,10
NSCLC_GSE127465,hvg_pca,S1_within_dataset,all,0.8631467766155251,0.0027794262577052397,25
NSCLC_GSE127465,scgpt,S1_within_dataset,all,0.9048134799732296,0.004663716216013655,25
NSCLC_GSE127465,scvi,S1_within_dataset,all,0.8265114654908496,0.004806374210540886,10
NSCLC_GSE131907,geneformer,S1_within_dataset,all,0.8413145005555642,0.005454868050571308,25
NSCLC_GSE131907,harmony,S1_within_dataset,all,0.7101431027697485,0.0029265142259225544,10
NSCLC_GSE131907,hvg_pca,S1_within_dataset,all,0.7837777586009099,0.002737150093293123,25
NSCLC_GSE131907,scgpt,S1_within_dataset,all,0.8433641358998966,0.005499275578655623,25
NSCLC_GSE131907,scvi,S1_within_dataset,all,0.7664104936780325,0.002086597525679879,10
PAAD_GSE111672,geneformer,S1_within_dataset,all,0.8534336128212123,0.023676817875976405,25
PAAD_GSE111672,harmony,S1_within_dataset,all,0.7059902580339724,0.04937130094281242,10
PAAD_GSE111672,hvg_pca,S1_within_dataset,all,0.7889326449805253,0.033238641121318586,25
PAAD_GSE111672,scgpt,S1_within_dataset,all,0.8776593886602232,0.030881186490910154,25
PAAD_GSE111672,scvi,S1_within_dataset,all,0.8067127705086771,0.03728410654222023,10
PAAD_GSE154778,geneformer,S1_within_dataset,all,0.8159772833085539,0.0031783828910871394,25
PAAD_GSE154778,harmony,S1_within_dataset,all,0.578038164636346,0.01133972381058405,10
PAAD_GSE154778,hvg_pca,S1_within_dataset,all,0.7220529402554834,0.007854464397932533,25
PAAD_GSE154778,scgpt,S1_within_dataset,all,0.7757984007363453,0.018864261696610485,25
PAAD_GSE154778,scvi,S1_within_dataset,all,0.6684024844517,0.019628433103173807,10
STAD_GSE134520,geneformer,S1_within_dataset,all,0.9293415434766227,0.007157883983174376,25
STAD_GSE134520,harmony,S1_within_dataset,all,0.6564934173405467,0.013128908619540296,10
STAD_GSE134520,hvg_pca,S1_within_dataset,all,0.8477068144803469,0.0077174118695238275,25
STAD_GSE134520,scgpt,S1_within_dataset,all,0.9267553425666769,0.010749394320944126,25
STAD_GSE134520,scvi,S1_within_dataset,all,0.7530534402973538,0.007993959086696326,10
BRCA_GSE161529,geneformer,S2_leave_donor_out,5,0.6034281341857096,0.05758703839873656,25
BRCA_GSE161529,harmony,S2_leave_donor_out,5,0.4707047204638801,0.03919833743995071,25
BRCA_GSE161529,hvg_pca,S2_leave_donor_out,5,0.5088934135152217,0.07161653477907068,25
BRCA_GSE161529,scgpt,S2_leave_donor_out,5,0.5711517040906208,0.056522512474940924,25
BRCA_GSE161529,scvi,S2_leave_donor_out,5,0.5797149146299084,0.05080390245819465,25
BRCA_GSE176078,geneformer,S2_leave_donor_out,5,0.6232601199355307,0.06282291850501921,25
BRCA_GSE176078,harmony,S2_leave_donor_out,5,0.5649784433397576,0.029243834033400622,25
BRCA_GSE176078,hvg_pca,S2_leave_donor_out,5,0.600581402995518,0.06449382971116527,25
BRCA_GSE176078,scgpt,S2_leave_donor_out,5,0.6664290758172892,0.04610829791621983,25
BRCA_GSE176078,scvi,S2_leave_donor_out,5,0.6411451748391177,0.04808744584137368,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,geneformer,S2_leave_donor_out,5,0.5851314612897275,0.08975472136488671,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,harmony,S2_leave_donor_out,5,0.41061775842362996,0.06080833408076893,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,hvg_pca,S2_leave_donor_out,5,0.5410441141718322,0.07354932259779895,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,scgpt,S2_leave_donor_out,5,0.5624186565866193,0.10059454161414183,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,scvi,S2_leave_donor_out,5,0.4912003505176397,0.07058106855254076,25
CRC_GSE108989,geneformer,S2_leave_donor_out,5,0.5942377618513247,0.14976255333912247,25
CRC_GSE108989,harmony,S2_leave_donor_out,5,0.5878963376439376,0.08633694699576466,25
CRC_GSE108989,hvg_pca,S2_leave_donor_out,5,0.6908911711238679,0.09352155374971047,25
CRC_GSE108989,scgpt,S2_leave_donor_out,5,0.4604204833976188,0.1423207125728657,25
CRC_GSE108989,scvi,S2_leave_donor_out,5,0.644536503755491,0.10467384103011451,25
CRC_GSE146771_10X,geneformer,S2_leave_donor_out,5,0.6412493308630353,0.15721305379128336,25
CRC_GSE146771_10X,harmony,S2_leave_donor_out,5,0.583786795697332,0.06904431014009688,25
CRC_GSE146771_10X,hvg_pca,S2_leave_donor_out,5,0.7520050460097736,0.09221111686743652,25
CRC_GSE146771_10X,scgpt,S2_leave_donor_out,5,0.6603124767493547,0.12004039928182547,25
CRC_GSE146771_10X,scvi,S2_leave_donor_out,5,0.7316705249299631,0.07837365077673357,25
HNSC_GSE103322,geneformer,S2_leave_donor_out,5,0.4081008468535141,0.1402015997277368,25
HNSC_GSE103322,harmony,S2_leave_donor_out,5,0.5658415406853687,0.0725501678069305,25
HNSC_GSE103322,hvg_pca,S2_leave_donor_out,5,0.633826659190361,0.08695704875959974,25
HNSC_GSE103322,scgpt,S2_leave_donor_out,5,0.49845680228675365,0.07971200925081084,25
HNSC_GSE103322,scvi,S2_leave_donor_out,5,0.6367385350984486,0.09232992751467976,25
LIHC_GSE140228_10X,geneformer,S2_leave_donor_out,5,0.6380881895090296,0.06364987103624918,25
LIHC_GSE140228_10X,harmony,S2_leave_donor_out,5,0.5032533840433276,0.05092200883094504,25
LIHC_GSE140228_10X,hvg_pca,S2_leave_donor_out,5,0.6443352953225852,0.07031535746910708,25
LIHC_GSE140228_10X,scgpt,S2_leave_donor_out,5,0.48102381650258097,0.09944251123764379,25
LIHC_GSE140228_10X,scvi,S2_leave_donor_out,5,0.6647282376424661,0.053878784350970446,25
LIHC_GSE98638,geneformer,S2_leave_donor_out,5,0.562550514503623,0.1921751912062751,25
LIHC_GSE98638,harmony,S2_leave_donor_out,5,0.49550924239485966,0.19283826476992658,25
LIHC_GSE98638,hvg_pca,S2_leave_donor_out,5,0.618673693530935,0.2076870926223336,25
LIHC_GSE98638,scgpt,S2_leave_donor_out,5,0.4566039362544005,0.22078975747636265,25
LIHC_GSE98638,scvi,S2_leave_donor_out,5,0.5817524145155112,0.18877695038715853,25
NSCLC_GSE127465,geneformer,S2_leave_donor_out,5,0.7031732094740696,0.04266627119705302,25
NSCLC_GSE127465,harmony,S2_leave_donor_out,5,0.5233501533162416,0.04414800715313591,25
NSCLC_GSE127465,hvg_pca,S2_leave_donor_out,5,0.6727255431499004,0.06285535363515256,25
NSCLC_GSE127465,scgpt,S2_leave_donor_out,5,0.6789537431726955,0.05800192045340575,25
NSCLC_GSE127465,scvi,S2_leave_donor_out,5,0.6648317550327387,0.05812314969475403,25
NSCLC_GSE131907,geneformer,S2_leave_donor_out,5,0.6549034695840225,0.050405323334065354,25
NSCLC_GSE131907,harmony,S2_leave_donor_out,5,0.5589166294162458,0.04190224110143298,25
NSCLC_GSE131907,hvg_pca,S2_leave_donor_out,5,0.6521339275557148,0.056490048142037834,25
NSCLC_GSE131907,scgpt,S2_leave_donor_out,5,0.6367733667964486,0.04328477440921831,25
NSCLC_GSE131907,scvi,S2_leave_donor_out,5,0.6341827151583304,0.05507499006391478,25
PAAD_GSE111672,geneformer,S2_leave_donor_out,5,0.6044418702412269,0.07434204606863962,25
PAAD_GSE111672,harmony,S2_leave_donor_out,5,0.3854414970954318,0.05060195733225675,25
PAAD_GSE111672,hvg_pca,S2_leave_donor_out,5,0.5697088501089634,0.0966152266122513,25
PAAD_GSE111672,scgpt,S2_leave_donor_out,5,0.5676540456818369,0.10554414197601669,25
PAAD_GSE111672,scvi,S2_leave_donor_out,5,0.5757525295974184,0.09997604982164386,25
PAAD_GSE154778,geneformer,S2_leave_donor_out,5,0.46822999841942997,0.09097329272435217,25
PAAD_GSE154778,harmony,S2_leave_donor_out,5,0.34485163773176164,0.06349906734156431,25
PAAD_GSE154778,hvg_pca,S2_leave_donor_out,5,0.43270100309835263,0.08423716695978258,25
PAAD_GSE154778,scgpt,S2_leave_donor_out,5,0.47171663151793053,0.07315283284719895,25
PAAD_GSE154778,scvi,S2_leave_donor_out,5,0.4589734880319655,0.08147239325731578,25
STAD_GSE134520,geneformer,S2_leave_donor_out,5,0.5989231134985881,0.08132722030064046,25
STAD_GSE134520,harmony,S2_leave_donor_out,5,0.5765318544866652,0.03152184466661295,25
STAD_GSE134520,hvg_pca,S2_leave_donor_out,5,0.6632199867018178,0.053519555527745094,25
STAD_GSE134520,scgpt,S2_leave_donor_out,5,0.6466718645026855,0.06977678647894306,25
STAD_GSE134520,scvi,S2_leave_donor_out,5,0.6500951884451547,0.039217334541996336,25
BRCA_GSE161529,geneformer,S2_leave_donor_out,10,0.6803356705680411,0.053471540821658836,25
BRCA_GSE161529,harmony,S2_leave_donor_out,10,0.5386718505371217,0.04264725329548066,25
BRCA_GSE161529,hvg_pca,S2_leave_donor_out,10,0.6020136253565451,0.07106184323583754,25
BRCA_GSE161529,scgpt,S2_leave_donor_out,10,0.6545686141433257,0.0516301435165927,25
BRCA_GSE161529,scvi,S2_leave_donor_out,10,0.6450298067864036,0.04458736152514127,25
BRCA_GSE176078,geneformer,S2_leave_donor_out,10,0.6842029056344744,0.04793982667435601,25
BRCA_GSE176078,harmony,S2_leave_donor_out,10,0.6210689382741983,0.024983684555858404,25
BRCA_GSE176078,hvg_pca,S2_leave_donor_out,10,0.6668969357320972,0.05750000054062747,25
BRCA_GSE176078,scgpt,S2_leave_donor_out,10,0.7060317936080461,0.04578572716633281,25
BRCA_GSE176078,scvi,S2_leave_donor_out,10,0.683365366991907,0.04358696610833918,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,geneformer,S2_leave_donor_out,10,0.5530049483270442,0.08200788516631045,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,harmony,S2_leave_donor_out,10,0.4748505395655126,0.04028307483639136,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,hvg_pca,S2_leave_donor_out,10,0.5550008189972953,0.0795424512544206,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,scgpt,S2_leave_donor_out,10,0.5953083781024681,0.08071236003228667,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,scvi,S2_leave_donor_out,10,0.5338379519281744,0.08963743510620265,25
CRC_GSE108989,geneformer,S2_leave_donor_out,10,0.5689583047227322,0.2206859444143886,25
CRC_GSE108989,harmony,S2_leave_donor_out,10,0.614221045041492,0.0801795779785499,25
CRC_GSE108989,hvg_pca,S2_leave_donor_out,10,0.7004316777430923,0.11040899017314969,25
CRC_GSE108989,scgpt,S2_leave_donor_out,10,0.5050766651080536,0.17398907335791808,25
CRC_GSE108989,scvi,S2_leave_donor_out,10,0.7021199864747374,0.0763214590892105,25
CRC_GSE146771_10X,geneformer,S2_leave_donor_out,10,0.7543128655534407,0.11475649407155021,25
CRC_GSE146771_10X,harmony,S2_leave_donor_out,10,0.660234898735583,0.058276236003115274,25
CRC_GSE146771_10X,hvg_pca,S2_leave_donor_out,10,0.7771486279784091,0.06240857357894144,25
CRC_GSE146771_10X,scgpt,S2_leave_donor_out,10,0.7673874153435262,0.07326916860949821,25
CRC_GSE146771_10X,scvi,S2_leave_donor_out,10,0.7678137693943254,0.06709909314668738,25
HNSC_GSE103322,geneformer,S2_leave_donor_out,10,0.5726450730564193,0.10630588861935249,25
HNSC_GSE103322,harmony,S2_leave_donor_out,10,0.6262869641498141,0.05677504260607812,25
HNSC_GSE103322,hvg_pca,S2_leave_donor_out,10,0.6615544986916662,0.10695040385910833,25
HNSC_GSE103322,scgpt,S2_leave_donor_out,10,0.5778369208730187,0.10933150442851033,25
HNSC_GSE103322,scvi,S2_leave_donor_out,10,0.6950171383994175,0.07088078232254566,25
LIHC_GSE140228_10X,geneformer,S2_leave_donor_out,10,0.6589144502182891,0.06394499305945396,25
LIHC_GSE140228_10X,harmony,S2_leave_donor_out,10,0.5945848681099125,0.06545351079651261,25
LIHC_GSE140228_10X,hvg_pca,S2_leave_donor_out,10,0.6914732613879778,0.06767932046157658,25
LIHC_GSE140228_10X,scgpt,S2_leave_donor_out,10,0.5322107490993163,0.058680807676034806,25
LIHC_GSE140228_10X,scvi,S2_leave_donor_out,10,0.7028610090958439,0.05457750820527219,25
LIHC_GSE98638,geneformer,S2_leave_donor_out,10,0.5071615362797717,0.2076391472678438,25
LIHC_GSE98638,harmony,S2_leave_donor_out,10,0.5162919254614631,0.1383874337294236,25
LIHC_GSE98638,hvg_pca,S2_leave_donor_out,10,0.6273151652180249,0.20692811532028207,25
LIHC_GSE98638,scgpt,S2_leave_donor_out,10,0.4897255231592929,0.23215351555361038,25
LIHC_GSE98638,scvi,S2_leave_donor_out,10,0.6261062086835103,0.18727685541074965,25
NSCLC_GSE127465,geneformer,S2_leave_donor_out,10,0.7210894829202938,0.06293904275394326,25
NSCLC_GSE127465,harmony,S2_leave_donor_out,10,0.5975318330389325,0.04819525397306319,25
NSCLC_GSE127465,hvg_pca,S2_leave_donor_out,10,0.6843267982556485,0.05833860009406297,25
NSCLC_GSE127465,scgpt,S2_leave_donor_out,10,0.7109277624070929,0.057502348881634475,25
NSCLC_GSE127465,scvi,S2_leave_donor_out,10,0.7024387892404081,0.052119274272070526,25
NSCLC_GSE131907,geneformer,S2_leave_donor_out,10,0.6773332969036956,0.04246956031693711,25
NSCLC_GSE131907,harmony,S2_leave_donor_out,10,0.6190692628607285,0.040398277539709544,25
NSCLC_GSE131907,hvg_pca,S2_leave_donor_out,10,0.6846537836441733,0.032273410752796265,25
NSCLC_GSE131907,scgpt,S2_leave_donor_out,10,0.6858000382070935,0.03384506280269056,25
NSCLC_GSE131907,scvi,S2_leave_donor_out,10,0.6615586221699394,0.03769861351623934,25
PAAD_GSE111672,geneformer,S2_leave_donor_out,10,0.6146786153687659,0.09123037040248176,25
PAAD_GSE111672,harmony,S2_leave_donor_out,10,0.43268366789409685,0.06363018184029486,25
PAAD_GSE111672,hvg_pca,S2_leave_donor_out,10,0.5495085674288107,0.0832603953339485,25
PAAD_GSE111672,scgpt,S2_leave_donor_out,10,0.5939872028890272,0.08389763866696928,25
PAAD_GSE111672,scvi,S2_leave_donor_out,10,0.5878014045730967,0.09801537443290276,25
PAAD_GSE154778,geneformer,S2_leave_donor_out,10,0.5299191344961953,0.0786803039158945,25
PAAD_GSE154778,harmony,S2_leave_donor_out,10,0.38697600505179297,0.06266461906183864,25
PAAD_GSE154778,hvg_pca,S2_leave_donor_out,10,0.4850050332139803,0.07140466466836037,25
PAAD_GSE154778,scgpt,S2_leave_donor_out,10,0.503891429042254,0.06763643178134528,25
PAAD_GSE154778,scvi,S2_leave_donor_out,10,0.496138021321595,0.06725445100160711,25
STAD_GSE134520,geneformer,S2_leave_donor_out,10,0.6176450719703235,0.09607091694812006,25
STAD_GSE134520,harmony,S2_leave_donor_out,10,0.6064528323534158,0.028979967466193527,25
STAD_GSE134520,hvg_pca,S2_leave_donor_out,10,0.6734562256745282,0.05965531428778257,25
STAD_GSE134520,scgpt,S2_leave_donor_out,10,0.6745651083344805,0.06266855261495233,25
STAD_GSE134520,scvi,S2_leave_donor_out,10,0.676217188853536,0.046440380088836594,25
BRCA_GSE161529,geneformer,S2_leave_donor_out,25,0.7025724012957774,0.04205440234661844,25
BRCA_GSE161529,harmony,S2_leave_donor_out,25,0.5871934641215991,0.03930376238057298,25
BRCA_GSE161529,hvg_pca,S2_leave_donor_out,25,0.650603636916169,0.043520889844678994,25
BRCA_GSE161529,scgpt,S2_leave_donor_out,25,0.672577980230828,0.05249455804496001,25
BRCA_GSE161529,scvi,S2_leave_donor_out,25,0.6648424395838809,0.03392039461064952,25
BRCA_GSE176078,geneformer,S2_leave_donor_out,25,0.7100039368402399,0.03674383500037561,25
BRCA_GSE176078,harmony,S2_leave_donor_out,25,0.6691558388652828,0.023470157963485044,25
BRCA_GSE176078,hvg_pca,S2_leave_donor_out,25,0.7218440804221791,0.041461989722728625,25
BRCA_GSE176078,scgpt,S2_leave_donor_out,25,0.7283296450128751,0.044010495452213146,25
BRCA_GSE176078,scvi,S2_leave_donor_out,25,0.718133045294565,0.03313739411291127,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,geneformer,S2_leave_donor_out,25,0.604149008546803,0.07091088056960031,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,harmony,S2_leave_donor_out,25,0.5589598316581649,0.05648352482652173,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,hvg_pca,S2_leave_donor_out,25,0.6114936640337529,0.0598604499310418,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,scgpt,S2_leave_donor_out,25,0.6170464536075927,0.07899278428642592,25
CHOL_GSE125449_aPD1aPDL1aCTLA4,scvi,S2_leave_donor_out,25,0.6172836373540564,0.06306590763245068,25
CRC_GSE108989,geneformer,S2_leave_donor_out,25,0.7758913042276867,0.07367516713802737,25
CRC_GSE108989,harmony,S2_leave_donor_out,25,0.7321972704291676,0.050310485095446174,25
CRC_GSE108989,hvg_pca,S2_leave_donor_out,25,0.8295653983453442,0.04364215296941683,25
CRC_GSE108989,scgpt,S2_leave_donor_out,25,0.6894443570629311,0.06112582162833389,25
CRC_GSE108989,scvi,S2_leave_donor_out,25,0.7710999260492786,0.05894400259701649,25
CRC_GSE146771_10X,geneformer,S2_leave_donor_out,25,0.8579344784392875,0.05294980076779036,25
CRC_GSE146771_10X,harmony,S2_leave_donor_out,25,0.7568586327156767,0.04599329653438722,25
CRC_GSE146771_10X,hvg_pca,S2_leave_donor_out,25,0.8403556377779964,0.03861936090167071,25
CRC_GSE146771_10X,scgpt,S2_leave_donor_out,25,0.7969119032435883,0.07236317680598571,25
CRC_GSE146771_10X,scvi,S2_leave_donor_out,25,0.8243275589526943,0.04610778131402409,25
HNSC_GSE103322,geneformer,S2_leave_donor_out,25,0.7093774733087231,0.0839370912023508,25
HNSC_GSE103322,harmony,S2_leave_donor_out,25,0.7094487731220381,0.028783562468612706,25
HNSC_GSE103322,hvg_pca,S2_leave_donor_out,25,0.7653768716877706,0.07393163139787721,25
HNSC_GSE103322,scgpt,S2_leave_donor_out,25,0.7017054375969934,0.07241853580536649,25
HNSC_GSE103322,scvi,S2_leave_donor_out,25,0.7576559600200615,0.04185279207958821,25
LIHC_GSE140228_10X,geneformer,S2_leave_donor_out,25,0.738888102734208,0.04876560726080072,25
LIHC_GSE140228_10X,harmony,S2_leave_donor_out,25,0.7033209675353014,0.0712557404879241,25
LIHC_GSE140228_10X,hvg_pca,S2_leave_donor_out,25,0.7637572491626153,0.03518631490471955,25
LIHC_GSE140228_10X,scgpt,S2_leave_donor_out,25,0.6702957343847575,0.08238326208008535,25
LIHC_GSE140228_10X,scvi,S2_leave_donor_out,25,0.765081906434868,0.05428987380864707,25
LIHC_GSE98638,geneformer,S2_leave_donor_out,25,0.7238214407564585,0.2127796718978427,25
LIHC_GSE98638,harmony,S2_leave_donor_out,25,0.6319251891130153,0.194879699409209,25
LIHC_GSE98638,hvg_pca,S2_leave_donor_out,25,0.7391164020057687,0.17906255521189926,25
LIHC_GSE98638,scgpt,S2_leave_donor_out,25,0.6565511902810259,0.2048821394503061,25
LIHC_GSE98638,scvi,S2_leave_donor_out,25,0.6899082555863739,0.17605554780675056,25
NSCLC_GSE127465,geneformer,S2_leave_donor_out,25,0.7696870055102032,0.03592611597822243,25
NSCLC_GSE127465,harmony,S2_leave_donor_out,25,0.7035965328462394,0.034295642580099296,25
NSCLC_GSE127465,hvg_pca,S2_leave_donor_out,25,0.7697780042989107,0.040183214534234984,25
